ticker;price;p_e;p_b;dividend_yield;roe;roa;net_margin;debt_equity;revenue;net_income;volume;sector;industry;market_cap;eps;total_assets;total_equity;bvps;ebitda;valuation_graham;valuation_bazin;valuation_dcf;magic_roc;magic_yield;target_price;upside;category;roc_rank;yield_rank;magic_score;expected_return
CSMG3;53.0;14.845939;2.3427486;190.0;17.03;7.4079999999999995;16.995001000000002;0.8951699999999999;8330189824.0;1415744000.0;3863310.0;Utilities;Utilities - Regulated Water;20096616448.0;3.57;0;0;22.623;2859787008.0;42.62854061541399;1678.3333333333333;51.629764472414784;0;0.1423019151208712;47.12915254391439;-11.077070671859646;SMALL_CAP;44.5;64.0;108.5;-9.212406491199815
POSI3;4.1;58.571426;0.3621588;1117.0;0.7900001;3.5999999999999996;0.291;0.8000700000000001;3380873984.0;9831000.0;1309553.0;Technology;Computer Hardware;570764032.0;0.07;0;0;11.321;272300992.0;4.222626552277623;763.2833333333333;1.0123483229885253;0;0.47708155513205147;2.617487437633074;-36.15884298455917;SMALL_CAP;44.5;18.0;62.5;-9.301687166002766
BPAC11;55.9;91.04234;3.6167185;259.0;24.84;2.489;38.769999999999996;0.0;44641148928.0;17307525120.0;9667871.0;Financial Services;Capital Markets;188358410240.0;0.614;0;0;15.456;0.0;14.612482335318663;2413.0166666666664;8.87974100449935;0;0.0;11.746111669909006;-78.98727787136136;SMALL_CAP;44.5;82.0;126.5;-9.36623994942009
PETR4;43.4;5.3382535;1.3453194;872.0000000000001;25.601000000000003;8.231;21.599;0.83269;498090999808.0;107582996480.0;56078240.0;Energy;Oil & Gas Integrated;592995287040.0;8.13;0;0;32.26;203499995136.0;76.81901131881352;6307.466666666667;117.57702665566731;0;0.34317303962362367;97.19801898724042;123.958569095024;SMALL_CAP;44.5;26.0;70.5;-9.755138900689888
TAEE11;39.51;40.316322;1.788835;846.0000000000001;20.559;6.455999599999999;33.521997999999996;1.48951;4678574080.0;1568348032.0;2103291.0;Utilities;Utilities - Regulated Electric;40833585152.0;0.98;0;0;22.087;2324641024.0;22.06849224573351;5570.910000000001;14.172876521839353;0;0.05692963317687379;18.120684383786433;-54.136460683911835;SMALL_CAP;44.5;74.0;118.5;-9.890843936544972
CPFE3;43.3;8.66;2.053398;861.9999999999999;24.762999999999998;8.4709994;12.792;1.43499;45054091264.0;5763246080.0;2080018.0;Utilities;Utilities - Regulated Electric;49892618240.0;5.0;0;0;21.087;13448983552.0;48.706134110602534;6220.7666666666655;72.31059449918037;0;0.2695585845446302;60.50836430489145;39.742180842705444;SMALL_CAP;44.5;29.0;73.5;-9.912220196893735
ITSA4;13.11;8.625;1.6295835;75.0;18.4;0.26800002;203.02498;0.13324;8365000192.0;16983000064.0;31578405.0;Industrials;Conglomerates;146989744128.0;1.52;0;0;8.045;1706000000.0;16.58731443000946;163.875;21.98242072775083;0;0.011606251919959803;19.284867578880146;47.10043919817046;SMALL_CAP;44.5;76.0;120.5;-9.987180017365112
VIVT3;33.54;17.025381;1.5596374;695.0;9.2480004;5.323;10.502;0.28478000000000003;60662001664.0;6370906112.0;4988281.0;Communication Services;Telecom Services;107180638208.0;1.97;0;0;21.505;19672162304.0;30.874085006684812;3885.05;28.49037423267707;0;0.1835421269448241;29.68222961968094;-11.501998748715147;SMALL_CAP;44.5;46.0;90.5;-10.00002703539419
ALOS3;28.79;17.343374;1.1085014;946.0000000000001;6.8569995;3.7720002000000004;28.041;0.47651000000000004;2952092928.0;827798016.0;5994291.0;Real Estate;Real Estate Services;14398078976.0;1.66;0;0;25.972;2159966976.0;31.145693121200562;4539.223333333334;24.00711737372788;0;0.1500177196972197;27.576405247464223;-4.215334326279185;SMALL_CAP;44.5;60.0;104.5;-10.09734161334571
COGN3;2.56;7.5294113;0.37970927;774.0;4.6550002;3.7159999999999997;8.916;0.48055;7535162880.0;671857024.0;29291169.0;Consumer Defensive;Education & Training Services;5113908736.0;0.34;0;0;6.742;1770594944.0;7.181664152548489;330.24000000000007;4.917120425944266;0;0.3462312363018283;6.049392289246377;136.3043862986866;SMALL_CAP;44.5;25.0;69.5;-10.289402678740895
POMO4;6.22;6.22;2.0135965;1722.0;30.911;9.5970005;13.808000000000002;0.83894;9035350016.0;1247622016.0;10872889.0;Industrials;Farm & Heavy Construction Machinery;7721131008.0;1.0;0;0;3.089;1544494976.0;8.336815938954151;1785.1399999999999;14.462118899836076;0;0.2000348102369616;11.399467419395114;83.27118037612723;SMALL_CAP;44.5;41.0;85.5;-10.381724614536063
EZTC3;13.29;6.328572;0.73275626;306.0;10.949000999999999;3.4419999999999997;35.694999;0.33729;1498822016.0;535012000.0;2180403.0;Real Estate;Real Estate - Development;3686494976.0;2.1;0;0;18.137;388280000.0;29.27410545174694;677.7900000000001;30.37044968965576;0;0.1053249773912075;29.822277570701353;124.39636998270393;SMALL_CAP;44.5;70.0;114.5;-10.454468728230413
EQTL3;38.5;40.957447;1.8809849;630.0;6.935999499999999;4.946;2.894;2.05866;53440016384.0;1185863936.0;7915906.0;Utilities;Utilities - Regulated Electric;48446074880.0;0.94;0;0;20.468;11886153728.0;20.80620580499962;4042.5;13.59439176584591;0;0.24534812691104027;17.200298785422767;-55.323899258642165;SMALL_CAP;44.5;33.0;77.5;-10.638498450277206
BBAS3;21.65;9.752252;0.6652123;113.99999999999999;9.224;0.696;20.416;0.0;69190754304.0;14125952000.0;24434440.0;Financial Services;Banks - Regional;123593138176.0;2.22;0;0;32.546;0.0;40.31963169474642;411.34999999999997;32.10590395763609;0;0.0;36.212767826191254;67.26451651820442;SMALL_CAP;44.5;82.0;126.5;-10.747995938596267
ENGI11;48.95;35.471016;0.8656057;683.0;12.091000000000001;4.82;5.286;2.22869;36026941440.0;1904329984.0;3167503.0;Utilities;Utilities - Regulated Electric;14992553984.0;1.38;0;0;56.55;8339747840.0;41.903192002519326;5572.141666666667;19.95772408177378;0;0.5562593170516611;30.930458042146554;-36.81213883116128;SMALL_CAP;44.5;13.0;57.5;-10.789425562890843
BBDC4;18.07;8.604762;1.0625662;129.0;13.366;1.04600005;25.358000000000004;0.0;91670847488.0;23245817856.0;34899900.0;Financial Services;Banks - Regional;191012765696.0;2.1;0;0;17.006;0.0;28.346666470680464;388.50500000000005;30.37044968965576;0;0.0;29.358558080168113;62.4712677375103;SMALL_CAP;44.5;82.0;126.5;-11.112944978716177
TOTS3;31.9;21.70068;3.6717312;206.0;16.914;6.689;15.223;0.9166;6082600960.0;854739968.0;5156276.0;Technology;Software - Application;18489657344.0;1.47;0;0;8.688;1321436032.0;16.951566299312876;1095.2333333333333;21.259314782759027;0;0.07146893030058307;19.105440541035954;-40.10833686195625;SMALL_CAP;44.5;72.0;116.5;-11.572074786395545
ITUB4;40.32;9.786408;2.119094;139.0;21.816;1.574;33.278;0.0;138185998336.0;45986000896.0;29804830.0;Financial Services;Banks - Regional;444390703104.0;4.12;0;0;19.027;0.0;41.99765350588054;934.0799999999999;59.58392986732464;0;0.0;50.79079168660259;25.96922541320086;SMALL_CAP;44.5;82.0;126.5;-11.695397756656964
SANB11;27.64;13.509286;0.8248776;654.0;10.467;1.0290001;28.16;0.0;45721661440.0;12875229184.0;3046193.0;Financial Services;Banks - Regional;148522975232.0;2.046;0;0;33.508;0.0;39.275192933962785;3012.76;29.589495269064606;0;0.0;34.43234410151369;24.57432742949961;SMALL_CAP;44.5;82.0;126.5;-12.193724132640838
TIMS3;22.69;12.675979;2.219505;1153.0;17.724001;7.5890005;16.02;0.68548;27037229056.0;4331454976.0;5470154.0;Communication Services;Telecom Services;54198886400.0;1.79;0;0;10.223;11275576320.0;20.291163717244018;4360.261666666667;25.887192830706578;0;0.20804073789973662;23.0891782739753;1.759269607647851;SMALL_CAP;44.5;40.0;84.5;-12.24506354538583
RANI3;8.03;8.72826;1.2580291;111.00000000000001;14.743999999999998;5.0809998;12.1199995;1.2868199999999999;1673078016.0;212576000.0;892894.0;Consumer Cyclical;Packaging & Containers;1850924672.0;0.92;0;0;6.383;493633984.0;11.494698778132465;148.555;13.305149387849191;0;0.2666958798850567;12.399924082990829;54.419976126909454;SMALL_CAP;44.5;30.0;74.5;-12.52320841831544
